isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.000599025.1.ASM59902v1	SAMN02315065	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.3097893432465923	0.43605353358837623	0.05289449216368759	5743609	0	105	105	388901	388901	191134	191134	54701.038095238095	54701.038095238095	0.8910439411875007	11	5076	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599025.1_ASM59902v1
GCA.003468145.1.ASM346814v1	SAMN09736525	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432453173550679	0.052784427352219915	5165672	322	70	101	520858	520858	236153	189480	73795.31428571428	51142.07920792079	0.8951236160561491	11	4319	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003468145.1_ASM346814v1
GCA.012844105.1.ASM1284410v1	SAMN14558244	pig_Germany	Germany	pig	Sus scrofa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4325993738088756	0.03506866944218949	5289120	0	43	43	602508	602508	188670	188670	123002.79069767441	123002.79069767441	0.8944595698339233	11	4451	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_012844105.1_ASM1284410v1
GCA.000599245.1.ASM59924v1	SAMN02314563	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.7967781908302354	0.4347152717013331	0.058985982935611324	5246809	0	84	84	480014	480014	186808	186808	62462.01190476191	62462.01190476191	0.892805894020537	11	4444	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599245.1_ASM59924v1
GCA.015553755.1.ASM1555375v1	SAMN15532927	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4321908658721461	0.030139321691432918	5084960	468	49	54	530673	516569	216415	186755	103774.69387755102	94157.25925925926	0.8939541313992637	11	4233	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553755.1_ASM1555375v1
GCA.000599265.1.ASM59926v1	SAMN02315074	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	5.762081784386617	0.43208192588552663	0.04330473921996639	5695001	0	106	106	705178	705178	186329	186329	53726.42452830189	53726.42452830189	0.8864200375030663	11	4898	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000599265.1_ASM59926v1
GCA.015669295.1.ASM1566929v1	SAMN15532926	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4362495849304872	0.04397529815280515	5161885	99	70	71	661670	661670	186264	186264	73741.21428571429	72701.21126760563	0.8943694018754776	11	4312	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015669295.1_ASM1566929v1
GCA.001692695.1.ASM169269v1	SAMN05426807	human_Russia: Moscow	Russia: Moscow	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4342702062962818	0.04024478967140222	5247065	0	81	81	436986	436986	184948	184948	64778.58024691358	64778.58024691358	0.8931778051158124	11	4396	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001692695.1_ASM169269v1
GCA.014042405.1.ASM1404240v1	SAMN15648899	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4338547578420392	0.028794811034857034	5321320	0	92	92	519253	519253	182180	182180	57840.434782608696	57840.434782608696	0.8945812317244594	11	4545	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042405.1_ASM1404240v1
GCA.001699885.1.ASM169988v1	SAMN03839336	pig_USA	USA	pig	Sus scrofa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43335412621405384	0.04216266924415181	5258210	0	156	156	350802	350802	181621	181621	33706.47435897436	33706.47435897436	0.891838096994985	11	4490	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699885.1_ASM169988v1
GCA.013867505.1.ASM1386750v1	SAMN15595113	human_Kazakhstan: Nur-sultan	Kazakhstan: Nur-sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4335817449993582	0.03499637188370781	5219927	97	77	78	350801	350801	181129	181129	67791.25974025975	66920.89743589744	0.8942889431212352	11	4404	NA	NA	NA	ncbi_genomes	purulent	TRUE	1	GCA_013867505.1_ASM1386750v1
GCA.000273135.1.Bact.frag.CL05T12C13.V1	SAMN02463924	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4345443813872012	0.021452513940952236	5281556	9098	13	59	2643952	421282	2643952	180078	406273.53846153844	89363.69491525424	0.8910417687514816	11	4424	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273135.1_Bact_frag_CL05T12C13_V1
GCA.003458215.1.ASM345821v1	SAMN09734520	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0	0.43397520378911875	0.08105554638415652	5420590	649	89	143	741298	467418	212576	180029	60905.50561797753	37901.68531468532	0.8906292488456053	11	4613	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458215.1_ASM345821v1
GCA.001699875.1.ASM169987v1	SAMN03839335	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4345361107928512	0.04904277286002233	4896431	14	68	68	754132	754132	175950	175950	72006.33823529411	72006.13235294117	0.8929638751163858	11	4042	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699875.1_ASM169987v1
GCA.000599185.2.ASM59918v2	SAMN02314538	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.2788104089219331	0.4372106784868599	0.03544538651701385	5407695	0	73	73	337055	337055	175435	175435	74078.01369863014	74078.01369863014	0.8928867105115951	11	4532	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599185.2_ASM59918v2
GCA.000599145.2.ASM59914v2	SAMN02314431	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.5576208178438662	0.4323416016756508	0.043534262581686786	5552947	0	130	130	423731	423731	167179	167179	42714.97692307692	42714.97692307692	0.8892181034683025	11	4808	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599145.2_ASM59914v2
GCA.000599385.1.ASM59938v1	SAMN02314560	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.8880627839735646	0.43407320685234724	0.04636673000957922	5225713	0	100	100	716595	716595	164018	164018	52257.13	52257.13	0.8920920456213344	11	4459	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599385.1_ASM59938v1
GCA.015553295.1.ASM1555329v1	SAMN15532727	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4361047524573229	0.03947741853844277	5359295	1330	64	78	442999	398192	167823	158234	83738.984375	68691.85897435897	0.8939679566062327	11	4540	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553295.1_ASM1555329v1
GCA.000162135.1.ASM16213v1	SAMN02463733	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.0223048327137547	0.43196139813889367	0.03308961516941596	5236303	26606	18	64	2152962	332517	1116014	157290	290905.72222222225	81401.515625	0.8910009600284781	11	4418	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000162135.1_ASM16213v1
GCA.000598645.1.ASM59864v1	SAMN02314412	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43398047288270764	0.055144256842283586	5144743	0	120	120	620440	620440	156598	156598	42872.85833333333	42872.85833333333	0.8883036528744002	11	4264	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598645.1_ASM59864v1
GCA.900624785.1.82A12	SAMEA5128823	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4342221921995457	0.05214596473515445	5447734	0	93	93	377070	377070	155197	155197	58577.784946236556	58577.784946236556	0.8925283429770984	11	4684	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_900624785.1_82A12
GCA.002811085.1.Bfra.078320.1.v1	SAMN07735199	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4329910366689601	0.02513779286449223	5080019	1773	115	157	666618	483297	192798	153952	44174.078260869566	32345.51592356688	0.889181713690441	11	4190	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002811085.1_Bfra_078320_1_v1
GCA.000599165.2.ASM59916v2	SAMN02314520	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4330216575830175	0.0351687380253262	5238350	0	94	94	424528	424528	148019	148019	55727.12765957447	55727.12765957447	0.8904773449654949	11	4410	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599165.2_ASM59916v2
GCA.000599305.1.ASM59930v1	SAMN02315068	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.07434944237918216	0.4333731921214884	0.04762026044117746	5322122	0	122	122	305039	305039	147625	147625	43623.95081967213	43623.95081967213	0.8912183899579904	11	4546	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599305.1_ASM59930v1
GCA.015558985.1.ASM1555898v1	SAMN15532846	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.432828702832642	0.04651632205889315	5278842	1119	67	75	385360	385360	153120	144188	78788.68656716419	70369.64	0.892695973851841	11	4453	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015558985.1_ASM1555898v1
GCA.002810985.1.Bfra.CM13.v1	SAMN07735201	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0	0.4313127109009819	0.03673350106893621	5208842	2311	86	121	345402	319589	203425	142565	60567.93023255814	43029.181818181816	0.8899073920844595	11	4404	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002810985.1_Bfra_CM13_v1
GCA.002811035.1.Bfra.US326.v1	SAMN07735202	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4347819927008613	0.036556726957612376	5224159	1077	84	127	447641	282178	194658	142130	62192.369047619046	41126.629921259846	0.892610274687275	11	4430	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002811035.1_Bfra_US326_v1
GCA.003471745.1.ASM347174v1	SAMN09734845	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A	Bacteroides	Bacteroides_fragilis_A	99.25650557620818	0	0.43389339987204667	0.02765270282617052	5355248	170	59	76	416301	416301	172725	141672	90766.91525423729	70461.55263157895	0.8951553690884158	11	4555	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003471745.1_ASM347174v1
GCA.000598565.1.ASM59856v1	SAMN02314521	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.39776951672863	0	0.43321187254160126	0.03911641728079588	5117152	0	93	93	507975	507975	138404	138404	55023.13978494624	55023.13978494624	0.8888815497370413	11	4295	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598565.1_ASM59856v1
GCA.015560515.1.ASM1556051v1	SAMN15532377	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.434245934412323	0.040819973856746565	5626867	1481	89	98	369567	369567	137396	137396	63223.22471910113	57401.897959183676	0.8893217131309483	11	4884	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015560515.1_ASM1556051v1
GCA.000598845.1.ASM59884v1	SAMN02314524	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43275891784056175	0.044480717057516564	5245216	0	117	117	349293	349293	135120	135120	44830.905982905984	44830.905982905984	0.8891647169535059	11	4411	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598845.1_ASM59884v1
GCA.001816225.2.ASM181622v2	SAMN05860967	human_Sweden:Solna	Sweden:Solna	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.18587360594795538	0.43453745665083215	0.049884977201927236	5354648	739	132	141	472857	472857	131863	131857	40565.51515151515	37970.985815602835	0.892326255619417	11	4529	NA	NA	NA	ncbi_genomes	appendix	FALSE	1	GCA_001816225.2_ASM181622v2
GCA.000601075.2.ASM60107v2	SAMN02314562	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	1.2391573729863692	0.4344181501172467	0.05110048758365996	5214644	0	133	133	559073	559073	131161	131161	39207.84962406015	39207.84962406015	0.8901840662564885	11	4461	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000601075.2_ASM60107v2
GCA.002810995.1.Bfra.CL04T03C20.v1	SAMN07735200	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43087248579359005	0.05505465568843255	5221750	3155	54	113	1080273	364585	521851	128484	96699.07407407407	46182.25663716814	0.8900211614880069	11	4372	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002810995.1_Bfra_CL04T03C20_v1
GCA.000599005.1.ASM59900v1	SAMN02314564	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.18587360594795538	0.4322772164597416	0.0618532489708854	5239256	0	147	147	422931	422931	124735	124735	35641.19727891157	35641.19727891157	0.8905052549445952	11	4390	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599005.1_ASM59900v1
GCA.000598545.2.ASM59854v2	SAMN02315075	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.950020652622883	0.4303840516822558	0.0505598947533934	5413386	0	167	167	441791	441791	121404	121404	32415.48502994012	32415.48502994012	0.8895301388077629	11	4699	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598545.2_ASM59854v2
GCA.002811025.1.Bfra.1284.v1	SAMN07735158	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0	0.4335925225328932	0.032715525536521954	5144622	1918	90	135	572068	559725	250947	119037	57162.46666666667	38094.1037037037	0.8901662746067641	11	4281	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002811025.1_Bfra_1284_v1
GCA.000598925.1.ASM59892v1	SAMN02314529	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43309407780114956	0.03873925365861417	5204756	0	102	102	622654	622654	116865	116865	51027.01960784314	51027.01960784314	0.8897358492886122	11	4378	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598925.1_ASM59892v1
GCA.000598245.1.ASM59824v1	SAMN02314419	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.7434944237918215	0.43401267889813805	0.057986309363738796	5167326	0	124	124	380200	380200	113088	113088	41671.98387096774	41671.98387096774	0.892313742156001	11	4343	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598245.1_ASM59824v1
GCA.000601055.1.ASM60105v1	SAMN02315067	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.44609665427509293	0.4336768338082316	0.05065852873626268	5333423	0	133	133	444802	444802	105766	105766	40100.924812030076	40100.924812030076	0.8904922785985661	11	4550	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000601055.1_ASM60105v1
GCA.000598825.1.ASM59882v1	SAMN02314421	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4340783288993198	0.06465231779527442	5576588	0	213	213	366183	366183	103460	103460	26181.164319248826	26181.164319248826	0.8892001704267914	11	4799	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598825.1_ASM59882v1
GCA.000601035.1.ASM60103v1	SAMN02315076	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.5576208178438662	0.4331857369282855	0.053406809977963696	5491552	0	157	157	326416	326416	93690	93690	34978.03821656051	34978.03821656051	0.8912655293075619	11	4766	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000601035.1_ASM60103v1
GCA.002811065.1.Bfra.12905.v1	SAMN07735159	human_USA: Boston, MA	USA: Boston, MA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4322495401473405	0.041791141211107725	5436953	2060	151	217	349209	259041	145583	91568	36006.31125827815	25045.589861751152	0.88860506978817	11	4622	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_002811065.1_Bfra_12905_v1
GCA.000598665.1.ASM59866v1	SAMN02314430	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.02602230483271	3.001858736059479	0.43118533747948873	0.05049939178969396	5261742	0	263	263	233552	233552	85652	85652	20006.623574144487	20006.623574144487	0.8885899384652459	11	4609	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598665.1_ASM59866v1
GCA.000598865.1.ASM59886v1	SAMN02315072	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.3011152416356877	0.4314967816938118	0.054498287151634725	5300459	0	201	201	416644	416644	84284	84284	26370.442786069652	26370.442786069652	0.8899529267182332	11	4550	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598865.1_ASM59886v1
GCA.001054865.1.ASM105486v1	SAMN03197511	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4365173521212996	0.0417384236029689	5500833	2	150	150	274582	274582	79562	79562	36672.22	36672.206666666665	0.8919036444116737	11	4652	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001054865.1_ASM105486v1
GCA.013694025.1.ASM1369402v1	SAMN15547524	human_Kazakhstan: Nur-sultan	Kazakhstan: Nur-sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.95539033457248	0	0.43912428879099247	0.034464518694941125	4920846	0	128	128	442497	442497	76853	76853	38444.109375	38444.109375	0.8937485546184538	11	4140	NA	NA	NA	ncbi_genomes	purulent	TRUE	1	GCA_013694025.1_ASM1369402v1
GCA.000598525.1.ASM59852v1	SAMN02314403	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.14126394052045	1.1771995043370507	0.4313291207444796	0.052794186692585975	5521387	0	270	270	237380	237380	76735	76735	20449.58148148148	20449.58148148148	0.8848180719808265	11	4822	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598525.1_ASM59852v1
GCA.001056335.1.ASM105633v1	SAMN03197512	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4362686761501613	0.04299497199801103	5491405	105	150	151	307578	307578	73696	73696	36609.36666666667	36366.225165562915	0.8912994033403109	11	4651	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001056335.1_ASM105633v1
GCA.000598285.1.ASM59828v1	SAMN02314526	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.02602230483271	4.058240396530358	0.43465608877943857	0.04924369716733843	5774310	0	250	250	251995	251995	72386	72386	23097.24	23097.24	0.8885359462862229	11	4965	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598285.1_ASM59828v1
GCA.000598225.1.ASM59822v1	SAMN02314532	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	3.996282527881041	0.4337397665757815	0.04110194536394082	5653655	0	298	298	217537	217537	71055	71055	18971.9966442953	18971.9966442953	0.8876045673108812	11	5012	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598225.1_ASM59822v1
