Gene	copynum_iso1	copynum_iso2	iso1	iso2	diff	copy_diff	mrca	MRCA_iso1	MRCA_iso2	geneGainLoss	Gene.ID	contig	name	rank	is_dup	cluster_size	comp
group_12524	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04415	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1399	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04310	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1403	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04382	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1404	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04381	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1408	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04357	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_14977	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04351	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2031	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04349	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2038	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04389	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2039	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04373	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2041	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04363	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2043	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04305	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_259	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04368	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_260	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04317	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3074	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04336	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3076	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04297	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3077	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04270	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
dnaE2_1	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04285	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3081	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04372	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3083	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04367	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3085	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04301	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3091	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04353	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4712	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04405	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4721	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04403	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4731	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04321	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4736	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04308	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4762	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04413	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4763	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04410	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4767	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04340	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4771	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04272	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4773	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04275	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4774	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04277	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
dinG_3	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04280	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4778	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04386	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4779	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04378	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4783	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04316	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4784	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04313	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4785	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04345	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4786	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04344	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4787	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04342	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_4798	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04302	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_493	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04387	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
ligA_1	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04332	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_656	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04339	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7228	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04406	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7256	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04322	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7257	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04325	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7258	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04326	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7272	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04311	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7273	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04307	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7305	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04328	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7328	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04412	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
xerD_3	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04333	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7349	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04335	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7350	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04337	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7351	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04338	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7356	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04267	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7357	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04271	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7358	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04279	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7359	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04287	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7366	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04365	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7367	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04360	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7368	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04347	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7369	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04343	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7400	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04304	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_7959	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04315	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_8260	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04286	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_927	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04359	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12422	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04299	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12439	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04288	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12440	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04289	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12441	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04290	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
ruvC_2	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04291	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12443	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04292	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12444	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04293	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12451	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04366	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_12586	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04312	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1405	2	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	2	0	gain	nochange	iso1_gain	KHICBJJI_04375	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1405	2	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	2	0	gain	nochange	iso1_gain	KHICBJJI_04376	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1406	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04374	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_1407	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04364	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_2040	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04370	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3056	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04401	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3079	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04383	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3082	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04371	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
group_3090	1	0	GCA.015552185.1.ASM1555218v1	GCA.015554355.1.ASM1555435v1	GCA.015552185.1.ASM1555218v1	1	0	gain	nochange	iso1_gain	KHICBJJI_04354	JADNEC010000005.1	group_12428_group_4820_100	100	0	156	GCA.015552185.1.ASM1555218v1_GCA.015554355.1.ASM1555435v1
